entity_id,created_at,updated_at,etype,content
2443,2025-12-04 18:35:01.795337,2025-12-04 18:35:01.795337,FQDN,"{""name"": ""210.84.225.161.in-addr.arpa""}"
2445,2025-12-04 18:35:04.821639,2025-12-04 18:35:04.821639,Identifier,"{""id"": ""335800K2FUMQ2UOFNM78"", ""status"": ""ISSUED"", ""id_type"": ""lei"", ""unique_id"": ""lei:335800K2FUMQ2UOFNM78"", ""update_date"": ""2025-06-11T12:08:25Z"", ""creation_date"": ""2018-03-22T13:09:10Z"", ""expiration_date"": ""2026-07-09T18:30:00Z""}"
2446,2025-12-04 18:35:04.837081,2025-12-04 18:35:04.837081,Identifier,"{""id"": ""dharamshala ropeway limited"", ""id_type"": ""legal_name"", ""unique_id"": ""legal_name:dharamshala ropeway limited""}"
2447,2025-12-04 18:35:04.852202,2025-12-04 18:35:04.852203,Identifier,"{""id"": ""in/U74900MH2015PLC264224"", ""id_type"": ""ocid"", ""unique_id"": ""ocid:in/U74900MH2015PLC264224""}"
2448,2025-12-04 18:35:04.865206,2025-12-04 18:35:04.865206,Identifier,"{""id"": ""528409607"", ""id_type"": ""spglobal"", ""unique_id"": ""spglobal:528409607""}"
2449,2025-12-04 18:35:09.569518,2025-12-04 18:35:09.569518,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.64.4""}"
2450,2025-12-04 18:35:09.581755,2025-12-04 18:35:09.581755,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.80.4""}"
2451,2025-12-04 18:35:16.752376,2025-12-04 18:35:16.752376,Identifier,"{""id"": ""tata enterprises (overseas) ag"", ""id_type"": ""org_name"", ""unique_id"": ""org_name:tata enterprises (overseas) ag""}"
2432,2025-12-04 18:34:52.859265,2025-12-04 18:35:16.773024,Organization,"{""name"": ""DURG SHIVNATH EXPRESSWAYS PRIVATE LIMITED"", ""active"": true, ""unique_id"": ""DURG SHIVNATH EXPRESSWAYS PRIVATE LIMITED:IN:U45203CT1997PTC012220"", ""legal_name"": ""durg shivnath expressways private limited"", ""jurisdiction"": ""IN"", ""founding_date"": ""1997-08-12T18:30:00Z"", ""registration_id"": ""U45203CT1997PTC012220""}"
2452,2025-12-04 18:35:20.332579,2025-12-04 18:35:20.332579,FQDN,"{""name"": ""ds277.awmdm.com""}"
2438,2025-12-04 18:34:58.787628,2025-12-04 18:35:22.920498,Organization,"{""name"": ""MIKADO REALTORS PRIVATE LIMITED"", ""active"": true, ""unique_id"": ""MIKADO REALTORS PRIVATE LIMITED:IN:U74899MH2006PTC291666"", ""legal_name"": ""mikado realtors private limited"", ""jurisdiction"": ""IN"", ""founding_date"": ""2006-03-01T18:30:00Z"", ""registration_id"": ""U74899MH2006PTC291666""}"
2454,2025-12-04 18:35:25.822568,2025-12-04 18:35:25.822568,Identifier,"{""id"": ""8755007765U0WAV5IR62"", ""status"": ""ISSUED"", ""id_type"": ""lei"", ""unique_id"": ""lei:8755007765U0WAV5IR62"", ""update_date"": ""2025-10-20T06:00:14Z"", ""creation_date"": ""2025-09-30T08:12:20Z"", ""expiration_date"": ""2026-10-20T06:00:14Z""}"
2455,2025-12-04 18:35:25.840248,2025-12-04 18:35:25.840248,Identifier,"{""id"": ""tata enterprises (overseas) ag"", ""id_type"": ""legal_name"", ""unique_id"": ""legal_name:tata enterprises (overseas) ag""}"
2899,2025-12-04 19:24:10.615732,2025-12-04 19:24:10.615732,FQDN,"{""name"": ""42.84.225.161.in-addr.arpa""}"
2901,2025-12-04 19:24:11.633466,2025-12-04 19:24:11.633467,FQDN,"{""name"": ""84.72.225.161.in-addr.arpa""}"
2902,2025-12-04 19:25:08.662744,2025-12-04 19:25:08.662744,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.84.166""}"
2903,2025-12-04 19:25:24.707148,2025-12-04 19:25:24.707148,FQDN,"{""name"": ""166.84.225.161.in-addr.arpa""}"
2904,2025-12-04 19:26:06.192225,2025-12-04 19:26:06.192225,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.203.64""}"
3161,2025-12-04 19:31:01.277464,2025-12-04 19:31:01.277464,FQDN,"{""name"": ""45.207.46.23.in-addr.arpa""}"
2425,2025-12-04 18:34:46.778996,2025-12-04 18:34:46.778996,Identifier,"{""id"": ""8945003LHL4VWM1KS428"", ""status"": ""ISSUED"", ""id_type"": ""lei"", ""unique_id"": ""lei:8945003LHL4VWM1KS428"", ""update_date"": ""2025-07-17T11:35:59Z"", ""creation_date"": ""2022-08-08T05:29:34Z"", ""expiration_date"": ""2026-08-28T18:30:00Z""}"
2426,2025-12-04 18:34:46.792254,2025-12-04 18:34:46.792254,Identifier,"{""id"": ""tril roads private limited"", ""id_type"": ""legal_name"", ""unique_id"": ""legal_name:tril roads private limited""}"
2427,2025-12-04 18:34:46.806711,2025-12-04 18:34:46.806711,Identifier,"{""id"": ""in/U45400MH2007PTC174567"", ""id_type"": ""ocid"", ""unique_id"": ""ocid:in/U45400MH2007PTC174567""}"
2428,2025-12-04 18:34:46.825593,2025-12-04 18:34:46.825593,Identifier,"{""id"": ""104652238"", ""id_type"": ""spglobal"", ""unique_id"": ""spglobal:104652238""}"
2429,2025-12-04 18:34:47.475326,2025-12-04 18:34:47.475326,Identifier,"{""id"": ""durg shivnath expressways private limited"", ""id_type"": ""org_name"", ""unique_id"": ""org_name:durg shivnath expressways private limited""}"
2424,2025-12-04 18:34:46.7465,2025-12-04 18:35:10.844633,Organization,"{""name"": ""TRIL ROADS PRIVATE LIMITED"", ""active"": true, ""unique_id"": ""TRIL ROADS PRIVATE LIMITED:IN:U45400MH2007PTC174567"", ""legal_name"": ""tril roads private limited"", ""jurisdiction"": ""IN"", ""founding_date"": ""2007-09-26T18:30:00Z"", ""registration_id"": ""U45400MH2007PTC174567""}"
2457,2025-12-04 18:35:30.895922,2025-12-04 18:35:30.895922,FQDN,"{""name"": ""4.80.225.161.in-addr.arpa""}"
2458,2025-12-04 18:35:30.909456,2025-12-04 18:35:30.909457,FQDN,"{""name"": ""4.64.225.161.in-addr.arpa""}"
2459,2025-12-04 18:35:36.529558,2025-12-04 18:35:36.529558,IPAddress,"{""type"": ""IPv4"", ""address"": ""172.17.156.23""}"
2460,2025-12-04 18:35:40.260222,2025-12-04 18:35:40.260222,Identifier,"{""id"": ""tata capital innovations fund"", ""id_type"": ""org_name"", ""unique_id"": ""org_name:tata capital innovations fund""}"
2462,2025-12-04 18:35:44.129512,2025-12-04 18:35:44.129512,Identifier,"{""id"": ""254900970KKCYU1ENB67"", ""status"": ""ISSUED"", ""id_type"": ""lei"", ""unique_id"": ""lei:254900970KKCYU1ENB67"", ""update_date"": ""2025-08-26T19:19:31Z"", ""creation_date"": ""2021-08-27T11:32:15Z"", ""expiration_date"": ""2026-08-27T11:32:15Z""}"
2463,2025-12-04 18:35:44.148584,2025-12-04 18:35:44.148584,Identifier,"{""id"": ""tata capital innovations fund"", ""id_type"": ""legal_name"", ""unique_id"": ""legal_name:tata capital innovations fund""}"
2464,2025-12-04 18:35:44.164146,2025-12-04 18:35:44.164146,Identifier,"{""id"": ""127475543"", ""id_type"": ""spglobal"", ""unique_id"": ""spglobal:127475543""}"
2465,2025-12-04 18:35:44.515019,2025-12-04 18:35:44.515019,Identifier,"{""id"": ""tata capital housing finance limited"", ""id_type"": ""org_name"", ""unique_id"": ""org_name:tata capital housing finance limited""}"
3385,2025-12-04 19:33:48.762386,2025-12-04 19:46:52.668575,FQDN,"{""name"": ""dns3.p02.nsone.net""}"
2467,2025-12-04 18:35:50.231577,2025-12-04 18:35:50.231577,Identifier,"{""id"": ""335800YJJGNTNX2QHR79"", ""status"": ""ISSUED"", ""id_type"": ""lei"", ""unique_id"": ""lei:335800YJJGNTNX2QHR79"", ""update_date"": ""2025-08-23T05:43:45Z"", ""creation_date"": ""2017-10-09T13:08:14Z"", ""expiration_date"": ""2026-10-08T18:30:00Z""}"
2468,2025-12-04 18:35:50.244972,2025-12-04 18:35:50.244972,Identifier,"{""id"": ""tata capital housing finance limited"", ""id_type"": ""legal_name"", ""unique_id"": ""legal_name:tata capital housing finance limited""}"
2469,2025-12-04 18:35:50.257637,2025-12-04 18:35:50.257637,Identifier,"{""id"": ""in/U67190MH2008PLC187552"", ""id_type"": ""ocid"", ""unique_id"": ""ocid:in/U67190MH2008PLC187552""}"
2470,2025-12-04 18:35:50.271141,2025-12-04 18:35:50.271141,Identifier,"{""id"": ""59284603"", ""id_type"": ""spglobal"", ""unique_id"": ""spglobal:59284603""}"
2461,2025-12-04 18:35:44.101068,2025-12-04 18:35:56.206507,Organization,"{""name"": ""Tata Capital Innovations Fund"", ""active"": true, ""unique_id"": ""Tata Capital Innovations Fund:IN:IN/VCF/09-10/155"", ""legal_name"": ""tata capital innovations fund"", ""jurisdiction"": ""IN"", ""founding_date"": ""2009-10-27T00:00:00Z"", ""registration_id"": ""IN/VCF/09-10/155""}"
2471,2025-12-04 18:36:01.589597,2025-12-04 18:36:01.589597,Identifier,"{""id"": ""promont hillside private limited"", ""id_type"": ""org_name"", ""unique_id"": ""org_name:promont hillside private limited""}"
2466,2025-12-04 18:35:50.202659,2025-12-04 18:36:02.253348,Organization,"{""name"": ""TATA CAPITAL HOUSING FINANCE LIMITED"", ""active"": true, ""unique_id"": ""TATA CAPITAL HOUSING FINANCE LIMITED:IN:U67190MH2008PLC187552"", ""legal_name"": ""tata capital housing finance limited"", ""jurisdiction"": ""IN"", ""founding_date"": ""2008-10-14T18:30:00Z"", ""registration_id"": ""U67190MH2008PLC187552""}"
2473,2025-12-04 18:36:08.113007,2025-12-04 18:36:08.113007,Identifier,"{""id"": ""335800AMJ4VPXP6SKZ24"", ""status"": ""LAPSED"", ""id_type"": ""lei"", ""unique_id"": ""lei:335800AMJ4VPXP6SKZ24"", ""update_date"": ""2025-03-22T16:51:43Z"", ""creation_date"": ""2022-03-22T06:58:29Z"", ""expiration_date"": ""2025-03-21T18:30:00Z""}"
2474,2025-12-04 18:36:08.128069,2025-12-04 18:36:08.128069,Identifier,"{""id"": ""promont hillside private limited"", ""id_type"": ""legal_name"", ""unique_id"": ""legal_name:promont hillside private limited""}"
2475,2025-12-04 18:36:08.141517,2025-12-04 18:36:08.141517,Identifier,"{""id"": ""in/U45400MH2012PTC227897"", ""id_type"": ""ocid"", ""unique_id"": ""ocid:in/U45400MH2012PTC227897""}"
2476,2025-12-04 18:36:08.157001,2025-12-04 18:36:08.157001,Identifier,"{""id"": ""267053306"", ""id_type"": ""spglobal"", ""unique_id"": ""spglobal:267053306""}"
2477,2025-12-04 18:36:08.742029,2025-12-04 18:36:08.742029,Identifier,"{""id"": ""tata value homes limited"", ""id_type"": ""org_name"", ""unique_id"": ""org_name:tata value homes limited""}"
2479,2025-12-04 18:36:14.169385,2025-12-04 18:36:14.169385,Identifier,"{""id"": ""335800DJLEUSVXIZV875"", ""status"": ""ISSUED"", ""id_type"": ""lei"", ""unique_id"": ""lei:335800DJLEUSVXIZV875"", ""update_date"": ""2025-04-01T08:28:02Z"", ""creation_date"": ""2018-05-21T14:45:39Z"", ""expiration_date"": ""2026-05-20T18:30:00Z""}"
2480,2025-12-04 18:36:14.184732,2025-12-04 18:36:14.184732,Identifier,"{""id"": ""tata value homes limited"", ""id_type"": ""legal_name"", ""unique_id"": ""legal_name:tata value homes limited""}"
2481,2025-12-04 18:36:14.200729,2025-12-04 18:36:14.200729,Identifier,"{""id"": ""in/U45400MH2009PLC195605"", ""id_type"": ""ocid"", ""unique_id"": ""ocid:in/U45400MH2009PLC195605""}"
2482,2025-12-04 18:36:14.216032,2025-12-04 18:36:14.216032,Identifier,"{""id"": ""274619717"", ""id_type"": ""spglobal"", ""unique_id"": ""spglobal:274619717""}"
2472,2025-12-04 18:36:08.083609,2025-12-04 18:36:20.164132,Organization,"{""name"": ""PROMONT HILLSIDE PRIVATE LIMITED"", ""active"": true, ""unique_id"": ""PROMONT HILLSIDE PRIVATE LIMITED:IN:U45400MH2012PTC227897"", ""legal_name"": ""promont hillside private limited"", ""jurisdiction"": ""IN"", ""founding_date"": ""2012-03-09T18:30:00Z"", ""registration_id"": ""U45400MH2012PTC227897""}"
2483,2025-12-04 18:36:25.610449,2025-12-04 18:36:25.610449,Identifier,"{""id"": ""tata tele nxtgen solutions limited"", ""id_type"": ""org_name"", ""unique_id"": ""org_name:tata tele nxtgen solutions limited""}"
2478,2025-12-04 18:36:14.143324,2025-12-04 18:36:26.308945,Organization,"{""name"": ""TATA VALUE HOMES LIMITED"", ""active"": true, ""unique_id"": ""TATA VALUE HOMES LIMITED:IN:U45400MH2009PLC195605"", ""legal_name"": ""tata value homes limited"", ""jurisdiction"": ""IN"", ""founding_date"": ""2009-09-07T18:30:00Z"", ""registration_id"": ""U45400MH2009PLC195605""}"
2485,2025-12-04 18:36:32.116158,2025-12-04 18:36:32.116158,Identifier,"{""id"": ""335800CUSUS8WIPITL70"", ""status"": ""ISSUED"", ""id_type"": ""lei"", ""unique_id"": ""lei:335800CUSUS8WIPITL70"", ""update_date"": ""2025-09-10T11:28:26Z"", ""creation_date"": ""2024-09-25T07:11:05Z"", ""expiration_date"": ""2026-09-24T18:30:00Z""}"
2537,2025-12-04 18:38:00.484018,2025-12-04 18:38:00.484018,IPAddress,"{""type"": ""IPv4"", ""address"": ""172.17.200.130""}"
2538,2025-12-04 18:38:00.503668,2025-12-04 18:38:00.503669,IPAddress,"{""type"": ""IPv4"", ""address"": ""172.17.156.130""}"
2539,2025-12-04 18:38:01.216142,2025-12-04 18:38:01.216142,FQDN,"{""name"": ""70.255.225.161.in-addr.arpa""}"
2444,2025-12-04 18:35:04.791735,2025-12-04 18:35:28.85739,Organization,"{""name"": ""DHARAMSHALA ROPEWAY LIMITED"", ""active"": true, ""unique_id"": ""DHARAMSHALA ROPEWAY LIMITED:IN:U74900MH2015PLC264224"", ""legal_name"": ""dharamshala ropeway limited"", ""jurisdiction"": ""IN"", ""founding_date"": ""2015-05-07T18:30:00Z"", ""registration_id"": ""U74900MH2015PLC264224""}"
2453,2025-12-04 18:35:25.784709,2025-12-04 18:35:34.688166,Organization,"{""name"": ""Tata Enterprises (Overseas) AG"", ""active"": true, ""unique_id"": ""Tata Enterprises (Overseas) AG:CH:CHE-103.112.908"", ""legal_name"": ""tata enterprises (overseas) ag"", ""jurisdiction"": ""CH"", ""founding_date"": ""1980-01-11T00:00:00Z"", ""registration_id"": ""CHE-103.112.908""}"
2532,2025-12-04 18:37:47.031405,2025-12-04 18:37:47.031405,Identifier,"{""id"": ""verizon vcp"", ""id_type"": ""org_name"", ""unique_id"": ""org_name:verizon vcp""}"
3390,2025-12-04 19:33:50.40538,2025-12-04 19:33:50.40538,Identifier,"{""id"": ""549300HJ664QL1YE3D87"", ""status"": ""LAPSED"", ""id_type"": ""lei"", ""unique_id"": ""lei:549300HJ664QL1YE3D87"", ""update_date"": ""2023-07-31T17:11:36Z"", ""creation_date"": ""2020-05-15T14:30:00Z"", ""expiration_date"": ""2022-04-13T14:14:00Z""}"
3391,2025-12-04 19:33:50.429278,2025-12-04 19:33:50.429278,Identifier,"{""id"": ""reed international books australia pty limited"", ""id_type"": ""legal_name"", ""unique_id"": ""legal_name:reed international books australia pty limited""}"
3392,2025-12-04 19:33:50.449707,2025-12-04 19:33:50.449707,Identifier,"{""id"": ""au/001002357"", ""id_type"": ""ocid"", ""unique_id"": ""ocid:au/001002357""}"
3393,2025-12-04 19:33:50.468545,2025-12-04 19:33:50.468545,Identifier,"{""id"": ""26671573"", ""id_type"": ""spglobal"", ""unique_id"": ""spglobal:26671573""}"
3394,2025-12-04 19:33:50.50794,2025-12-04 19:33:50.50794,ContactRecord,"{""discovered_at"": ""vercara.com""}"
3395,2025-12-04 19:33:50.514671,2025-12-04 19:33:50.514671,FQDN,"{""name"": ""vercara.com""}"
3396,2025-12-04 19:33:50.536963,2025-12-04 19:33:50.536963,ContactRecord,"{""discovered_at"": ""gmail.com""}"
3399,2025-12-04 19:33:50.579168,2025-12-04 19:33:50.579168,FQDN,"{""name"": ""digicert.com""}"
3389,2025-12-04 19:33:50.372164,2025-12-04 19:33:56.385695,Organization,"{""name"": ""REED INTERNATIONAL BOOKS AUSTRALIA PTY LIMITED"", ""active"": true, ""unique_id"": ""REED INTERNATIONAL BOOKS AUSTRALIA PTY LIMITED:AU:001 002 357"", ""legal_name"": ""reed international books australia pty limited"", ""jurisdiction"": ""AU"", ""registration_id"": ""001 002 357""}"
1364,2025-12-04 17:56:10.000224,2025-12-04 19:34:19.548773,FQDN,"{""name"": ""ns-cloud-b3.googledomains.com""}"
3595,2025-12-04 19:38:11.670366,2025-12-04 19:38:11.670366,Identifier,"{""id"": ""adobe systems (delaware) incorporated"", ""id_type"": ""org_name"", ""unique_id"": ""org_name:adobe systems (delaware) incorporated""}"
3596,2025-12-04 19:38:11.690114,2025-12-04 19:38:11.690114,Identifier,"{""id"": ""adobe systems incorporated"", ""id_type"": ""org_name"", ""unique_id"": ""org_name:adobe systems incorporated""}"
3597,2025-12-04 19:38:11.713671,2025-12-04 19:38:11.713672,Identifier,"{""id"": ""us_de/2748129"", ""id_type"": ""ocid"", ""unique_id"": ""ocid:us_de/2748129""}"
3598,2025-12-04 19:38:11.736725,2025-12-04 19:38:11.736726,Identifier,"{""id"": ""24321"", ""id_type"": ""spglobal"", ""unique_id"": ""spglobal:24321""}"
3599,2025-12-04 19:38:12.196424,2025-12-04 19:38:12.196424,FQDN,"{""name"": ""110.36.239.216.in-addr.arpa""}"
3601,2025-12-04 19:38:12.647309,2025-12-04 19:38:12.647309,FQDN,"{""name"": ""circularhub.com""}"
3603,2025-12-04 19:38:14.624124,2025-12-04 19:38:14.624124,Identifier,"{""id"": ""549300DQLX60SJZP4X04"", ""status"": ""LAPSED"", ""id_type"": ""lei"", ""unique_id"": ""lei:549300DQLX60SJZP4X04"", ""update_date"": ""2023-07-31T17:11:36Z"", ""creation_date"": ""2018-01-22T15:33:00Z"", ""expiration_date"": ""2022-09-17T14:32:00Z""}"
3604,2025-12-04 19:38:14.642271,2025-12-04 19:38:14.642271,Identifier,"{""id"": ""lexisnexis univentio b.v."", ""id_type"": ""legal_name"", ""unique_id"": ""legal_name:lexisnexis univentio b.v.""}"
3605,2025-12-04 19:38:14.661685,2025-12-04 19:38:14.661685,Identifier,"{""id"": ""univentio international holding b.v."", ""id_type"": ""org_name"", ""unique_id"": ""org_name:univentio international holding b.v.""}"
3606,2025-12-04 19:38:14.690727,2025-12-04 19:38:14.690727,Identifier,"{""id"": ""international councillors b.v."", ""id_type"": ""org_name"", ""unique_id"": ""org_name:international councillors b.v.""}"
3602,2025-12-04 19:38:14.580317,2025-12-04 19:38:38.714144,Organization,"{""name"": ""LEXISNEXIS UNIVENTIO B.V."", ""active"": true, ""unique_id"": ""LEXISNEXIS UNIVENTIO B.V.:NL:28071522"", ""legal_name"": ""lexisnexis univentio b.v."", ""jurisdiction"": ""NL"", ""registration_id"": ""28071522""}"
3714,2025-12-04 19:38:55.290276,2025-12-04 19:38:55.290277,FQDN,"{""name"": ""server-3-165-239-110.mxp53.r.cloudfront.net""}"
3715,2025-12-04 19:38:56.36839,2025-12-04 19:38:56.368391,Netblock,"{""cidr"": ""184.72.0.0/15"", ""type"": ""IPv4""}"
3716,2025-12-04 19:38:56.411265,2025-12-04 19:38:56.411265,FQDN,"{""name"": ""138.60.72.184.in-addr.arpa""}"
3722,2025-12-04 19:38:56.535753,2025-12-04 19:38:56.535753,Phone,"{""raw"": ""+14065865050"", ""e164"": ""+14065865050"", ""type"": ""phone"", ""country_code"": 1}"
3727,2025-12-04 19:38:56.629794,2025-12-04 19:38:56.629794,URL,"{""url"": ""https://rdap.arin.net/registry/ip/208.77.136.0"", ""host"": ""rdap.arin.net"", ""path"": ""/registry/ip/208.77.136.0"", ""port"": 443, ""scheme"": ""https""}"
3731,2025-12-04 19:38:58.630541,2025-12-04 19:38:58.630541,IPNetRecord,"{""cidr"": ""3.0.0.0/8"", ""name"": ""NET3"", ""type"": ""IPv4"", ""handle"": ""NET-3-0-0-0-0"", ""status"": [""administrative""], ""end_address"": ""3.255.255.255"", ""created_date"": ""1988-02-23T05:00:00Z"", ""updated_date"": ""2017-12-20T20:44:08Z"", ""whois_server"": ""whois.arin.net"", ""start_address"": ""3.0.0.0""}"
3732,2025-12-04 19:38:58.655969,2025-12-04 19:38:58.655969,URL,"{""url"": ""https://rdap.arin.net/registry/ip/3.0.0.0"", ""host"": ""rdap.arin.net"", ""path"": ""/registry/ip/3.0.0.0"", ""port"": 443, ""scheme"": ""https""}"
3733,2025-12-04 19:38:58.670321,2025-12-04 19:38:58.670321,ContactRecord,"{""discovered_at"": ""https://rdap.arin.net/registry/entity/ARIN""}"
3734,2025-12-04 19:38:58.675821,2025-12-04 19:38:58.675821,URL,"{""url"": ""https://rdap.arin.net/registry/entity/ARIN"", ""host"": ""rdap.arin.net"", ""path"": ""/registry/entity/ARIN"", ""port"": 443, ""scheme"": ""https""}"
3735,2025-12-04 19:38:58.719828,2025-12-04 19:38:58.719829,Identifier,"{""id"": ""american registry for internet numbers"", ""id_type"": ""org_name"", ""unique_id"": ""org_name:american registry for internet numbers""}"
3736,2025-12-04 19:39:00.291882,2025-12-04 19:39:00.291882,FQDN,"{""name"": ""ec2-54-215-238-83.us-west-1.compute.amazonaws.com""}"
3737,2025-12-04 19:39:00.597951,2025-12-04 19:39:00.597951,IPNetRecord,"{""cidr"": ""184.72.0.0/15"", ""name"": ""AMAZON-EC2-7"", ""type"": ""IPv4"", ""handle"": ""NET-184-72-0-0-1"", ""method"": ""DIRECT ALLOCATION"", ""status"": [""active""], ""end_address"": ""184.73.255.255"", ""created_date"": ""2010-01-26T22:56:18Z"", ""updated_date"": ""2014-09-03T15:18:57Z"", ""whois_server"": ""whois.arin.net"", ""parent_handle"": ""NET-184-0-0-0-0"", ""start_address"": ""184.72.0.0""}"
1936,2025-12-04 18:00:14.346791,2025-12-04 19:39:01.831134,IPAddress,"{""type"": ""IPv4"", ""address"": ""136.147.131.8""}"
3648,2025-12-04 19:38:32.564098,2025-12-04 19:39:02.719089,Organization,"{""name"": ""LEXISNEXIS BUSINESS INFORMATION SOLUTIONS B.V."", ""active"": true, ""unique_id"": ""LEXISNEXIS BUSINESS INFORMATION SOLUTIONS B.V.:NL:09002289"", ""legal_name"": ""lexisnexis business information solutions b.v."", ""jurisdiction"": ""NL"", ""founding_date"": ""2014-01-23T00:00:00Z"", ""registration_id"": ""09002289""}"
3738,2025-12-04 19:39:03.369832,2025-12-04 19:39:03.369832,Netblock,"{""cidr"": ""54.224.0.0/11"", ""type"": ""IPv4""}"
3740,2025-12-04 19:39:03.403118,2025-12-04 19:39:03.403118,FQDN,"{""name"": ""55.238.214.13.in-addr.arpa""}"
3742,2025-12-04 19:39:03.487075,2025-12-04 19:39:03.487075,IPAddress,"{""type"": ""IPv6"", ""address"": ""2001:4860:4802:34::6a""}"
3388,2025-12-04 19:33:48.808697,2025-12-04 19:47:11.967587,FQDN,"{""name"": ""dns4.p02.nsone.net""}"
2486,2025-12-04 18:36:32.129897,2025-12-04 18:36:32.129897,Identifier,"{""id"": ""tata tele nxtgen solutions limited"", ""id_type"": ""legal_name"", ""unique_id"": ""legal_name:tata tele nxtgen solutions limited""}"
2487,2025-12-04 18:36:32.144773,2025-12-04 18:36:32.144773,Identifier,"{""id"": ""699012126"", ""id_type"": ""spglobal"", ""unique_id"": ""spglobal:699012126""}"
2488,2025-12-04 18:36:32.486581,2025-12-04 18:36:32.486581,Identifier,"{""id"": ""tata teleservices (maharashtra) limited"", ""id_type"": ""org_name"", ""unique_id"": ""org_name:tata teleservices (maharashtra) limited""}"
2490,2025-12-04 18:36:40.872044,2025-12-04 18:36:40.872044,Identifier,"{""id"": ""3358003IB42VST99EI84"", ""status"": ""ISSUED"", ""id_type"": ""lei"", ""unique_id"": ""lei:3358003IB42VST99EI84"", ""update_date"": ""2025-02-10T05:33:10Z"", ""creation_date"": ""2018-03-07T13:28:52Z"", ""expiration_date"": ""2026-03-25T18:30:00Z""}"
